"sedania_urls_link","sedania_urls_date_date","sedania_urls_date_user","sedania_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:41 PM","Sam111","i at 0.4, sad"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:45 PM","Sharegod88","u bought yesterday? sad"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:48 PM","Sam111","bought .320 sold 0.405 reenter 0.4 yesterday"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:49 PM","seablue36","bought today 0.325....."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:51 PM","seablue36","mostly selling now........."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:52 PM","staronenew","will it rebound?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:53 PM","Antagantz","Now .295, profit taking."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:53 PM","bulldog","Sedania why are you sleeping...kasi angpow sikit...mahu Laya maaa
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:54 PM","BigPro","Don't worry, will rebound soon...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 3:55 PM","tekken","wow"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 4:00 PM","seablue36","hardly can touch 0.305........."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 4:05 PM","ABC118","Lousy counter...Ha ha ha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 4:11 PM","TedTock","Lol..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 4:19 PM","seablue36","very soon will go back to 0.28........another trap...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 4:25 PM","bulldog","I think 18
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 4:26 PM","blahbleh","mau buat duit berapa kupang pun susah, kasi buang semua"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 4:52 PM","love8916","What's the big news? Why everyone selling?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 4:56 PM","nixonteh85","rip
recover in process"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 4:58 PM","seablue36","One day goreng & one day throw......."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 5:02 PM","KLtopJERUNG","Just all in saja, no care ...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 5:04 PM","PocketAllTheRockets","the chart is unusual, just another one-day goreng show"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 5:14 PM","limitupmeh","saya terciduk"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 6:59 PM","Fatman","Going back to 16 cents soon."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 7:55 PM","Cojack31","hope Tommorow rebound ..yessza"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 7:55 PM","Cojack31","Nobody know. .waiting tommorow"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 9:22 PM","Raiz368","Game over...back to normal price"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 9:48 PM","TedTock","The spike was a glitch in the matrix"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 10:08 PM","mf","Dow Jones 33,922.793 -154.84 0.45%
Nasdaq 13,889.33 -25.44 0.18%"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 20, 2021 10:53 PM","Fatman","Hopefully tomorrow V-shaped rebound lol."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 1:18 AM","vampire555","Mayb we all already stuck in this share... nth to do with Microsoft at all....looks like we stuck in it forever"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 1:47 AM","TomyamGong","It will back to normal price soon. Normal price = 0.15-0.16"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 1:49 AM","CUTLOST","Komg kali kong"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 5:55 AM","Cojack31","Pickup and waiting lower..just everage it.chill"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 7:46 AM","john55555","shark want collect cheap price"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 9:04 AM","blockofstone","one more round today. lets go"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 9:25 AM","seablue36","lucky run at 0.3"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 9:55 AM","mindofgain","Seem like same as ytd . Pump morning then slowly break down ?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 9:59 AM","ABC118","Con counter...Lol. Malaysia Boleh...haha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 10:18 AM","mindofgain","all goreng counter fly le , but this one just one day show"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 11:04 AM","blockofstone","waiting for everyone to cut loss first, then fly...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=88","Apr 21, 2021 11:19 AM","BigPro","https://www.fwd.com.my/en/press/2021/FWD-Sedania/"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 21, 2021 1:27 PM","Ron90","https://themalaysianreserve.com/2021/04/21/sedania-to-remain-leader-fo..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 21, 2021 1:52 PM","BigPro","SEDANIA Innovator Bhd will continue to be the leading provider for airtime sharing services in Malaysia, after it renewed its contract with all of its key telecommunication clients (telcos) in the country.
In a statement released yesterday, the homegrown technology company stated the contract renewal was completed by its subsidiary Sedania Technologies Sdn Bhd and is its 17th consecutive year as the provider for its proprietary platform.
Sedania group CEO Daniel Ruppert said the platform has been one of the most significant services offered by telcos and usage was accelerated even more after the pandemic hit last year.
The sharing platform connects with clients’ backends and enables prepaid and postpaid users to instantly share small amounts from RM1 up to RM25 as an alternative to regular top-ups which require cash.
“Over the last year since the outbreak of Covid-19, airtime sharing transactions increased on some days up to 20% and we have processed nearly 14 million peer-to-peer sharing transactions.
Over RM50 million worth of airtime and data credit was shared among users. We are proud to be a key value-added service provider in the domestic telecommunication industry,” he noted.
Since its first release in 2004, Sedania’s sharing platform evolved with over 20 software releases adding more processing power, smart features and new channels with its most recent one being a WhatsApp integration which enables users to share their credit via WhatsApp-based Chatbots.
He added that the company is currently in discussion to licence its technology to mobile operators in the Asian region.
Sedania’s share price closed 14 sen or 35% lower at 26 sen yesterday, after rallying to a high of 45.5 sen on Monday from 15.5 sen last Friday.
At close yesterday, Sedania’s market value amounted to RM90.7 million"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 21, 2021 1:59 PM","Citadel9999",""
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 21, 2021 3:09 PM","bulldog","Qbuy at 18
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 21, 2021 3:29 PM","WinWin995","sure can huat?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 12:00 AM","nixonteh85","21-Apr-2021 Insider MAM PE ASIA FUND I (LABUAN) LLP (a substantial shareholder) disposed 1,720,000 shares on 20-Apr-2021.
21-Apr-2021 Insider MAM PE ASIA FUND I (LABUAN) LLP (a substantial shareholder) disposed 7,500,000 shares on 19-Apr-2021.
oops, banker ..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 12:37 AM","freddiehero","how come so bad?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 8:37 AM","agatestone","sedania renewal contract wit norwegian tech co."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 8:50 AM","agatestone","news fr the Malaysian Reseves"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 9:29 AM","mindofgain","nice dispose"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 1:34 PM","WinWin995","this counter will up, depend the timing."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 3:22 PM","mindofgain","being con le"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 3:35 PM","love8916","Why wanna sell at so low? Hold on with it. Be patient."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 3:38 PM","TomyamGong","Anyone stay above level 40 ? I told ya."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 4:29 PM","Mega24","What happened this counter"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 4:54 PM","MrCompounding","Price still closed at Fibonacci yellow area. Collection area ? Granflo chart pattern or lousy Scomi pattern ? Vote for Granflo please"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 4:59 PM","MrCompounding","Hope tomorrow will make a strong support at 0.215 & start reversal & fly next week"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 5:54 PM","thomaslim999","I am at 31. now flashing T contra player.. This coming day will fly."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 22, 2021 11:02 PM","DKNY99","Lost making company.... Have to pray hard only, nothing can do much....."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 24, 2021 3:15 AM","DaveL020","Free chart analysis in our telegrm channel. If wish to join us, plz find out our name (Osc@r Tr@ding) in telegrm. Beside that, sometimes we will share some useful indicators or chart analysis skills that suits newbie."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 24, 2021 12:46 PM","loongken","Limit down."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 25, 2021 6:41 PM","wkkht","sell on news."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 26, 2021 9:56 AM","Mega24","Up up"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 26, 2021 11:02 AM","ImmortanJoe","Potential counter."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 8:50 AM","shortinvestor77","Disposal: https://klse.i3investor.com/insider/substantialShareholder/0178/26-Apr..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 8:50 AM","shortinvestor77","Disposal: https://klse.i3investor.com/insider/substantialShareholder/0178/26-Apr..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 9:45 AM","razifffff82","Old news actually...if you read it carefully you will know the disposal happened on april 19th during the price rally.. normal goreng2 profit taking"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 9:46 AM","razifffff82","Later that guy will bought back when he thinks the price is low"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 9:53 AM","shortinvestor77","He could be continue to sell also as he bought from PP with very low price."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 9:53 AM","shortinvestor77","Profit taking lah normal lah."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 3:45 PM","Newbieeeee17","Break 0.26 then fly"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 3:48 PM","Ron90","fly again..for real ..huhu"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 3:52 PM","Ron90","302m shares only .."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 3:55 PM","Ron90","kasi pecah 30c !!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 4:45 PM","Fklim888","Tomorrow 30cents .. boleh"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 4:53 PM","pretty_life","Tomorrow where got 0.300 ... I bet it limit up mean 0.575 tomorrow"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 5:40 PM","LoveU3000","flying tomorrow... good this month TP 1.00"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 5:53 PM","Apple2353","if LU, then fatt tatt lor..not me but all Sedania comrades here.. fingers crossed LU tomorrow."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 27, 2021 7:05 PM","Fklim888","wow can feel LU tomorrow...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 28, 2021 10:03 AM","bulldog","Accumulation in progress
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 28, 2021 10:28 AM","Fklim888","accumulated then fly ...... ka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 28, 2021 10:40 AM","Fklim888","Im waiting buy too lol"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 28, 2021 12:47 PM","bulldog","Accumulation at 25.5
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 28, 2021 3:56 PM","bulldog","Uptrend intact
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 28, 2021 3:57 PM","ImmortanJoe","Like I said, potential counter.. maybe Friday can hit .30"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 28, 2021 6:30 PM","bulldog","Bulldog take another position at 26
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 30, 2021 9:30 AM","bulldog","Uptrend intact
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 30, 2021 10:09 AM","bulldog","Wow....duit Raya sudah datang
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 30, 2021 11:32 AM","Ron90","strong accumulation.. looks like operator wanna puch high this stock..probably towards 30 cents"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=89","Apr 30, 2021 11:36 AM","Ron90","i am holding strong.. still untung.. looks like..ada big news for this government related company.. Chaairman ex- KSN ler.."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","Apr 30, 2021 1:22 PM","bulldog","Accumulation in progress
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","Apr 30, 2021 1:22 PM","bulldog","Bulldog top up at 28
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","Apr 30, 2021 2:54 PM","aceofsmackkk","nice ah bulldog
huat!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","Apr 30, 2021 3:09 PM","Shark_Fins","Bulldog throw"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","Apr 30, 2021 3:21 PM","bulldog","Bulldog sell 27 buy back 26
Thanks buddy
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","Apr 30, 2021 3:23 PM","bulldog","Should close at 26.5
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","Apr 30, 2021 3:31 PM","bulldog","Profit taking nicely absorb
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","Apr 30, 2021 3:33 PM","bulldog","Enjoy the ride
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","Apr 30, 2021 4:31 PM","king668","huat chai huat chai huat huat huat"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","May 2, 2021 11:22 PM","Gooner82","Next TP for wave 3 around 75-80 sen. Tayor"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","May 3, 2021 10:43 AM","aceofsmackkk","when you bought at the dip, but it keeps dipping T.T"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","May 5, 2021 9:46 AM","The St. Goreng","Niama lu Sedania. Wanna goreng again?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","May 5, 2021 9:46 AM","bulldog","Angpow coming
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","May 5, 2021 9:53 AM","Ron90","today LU for Sedanian.."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","May 5, 2021 9:58 AM","Ron90","mad Sedanian !!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","May 5, 2021 9:59 AM","The St. Goreng","Sedunia goreng again. Hoseh liao"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=90","May 5, 2021 10:01 AM","bulldog","Dihari Raya
Hari yg gembira
Huat chaiii"
