"vsolar_urls_link","vsolar_urls_date_date","vsolar_urls_date_user","vsolar_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 4:55 PM","tradersampah","private placemen tu maksudnya vsolar offer share murah secara private la kan...maksudnya xfair la, kcu hrga market"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 4:56 PM","Kylexy","imnoobonly hahaha. i had a dream that this counter can reach rm1. so i already put my tp :P . my words are too salty ."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 4:58 PM","iamismail","Steady Vsolar .."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 5:00 PM","scenery","share volume increase to more than 2.17 b, this 1 will end up with consolidation of shares also."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 5:01 PM","BabyAce","Lucky u Kylexy operator let it close @ 5.5 sen haha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 5:16 PM","Imnoobonly","Hahahha... Hopefully tomorrow will close 0.065"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 5:43 PM","jeffbong","PP at 0.034...they get and then dump quickly..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 6:57 PM","Kylexy","Babyace, i already told the operator to stay in 0.55, and tomorrow it will boom. i sell my motorcycle to enter Vsolar. in Vsolar we trust. Let Go green for a better future"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 7:10 PM","Imnoobonly","Kylexy then i sell my bicycle lor... Hahaha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 7:59 PM","CoolJay","5000 lots in.. hopefully i dont stay in penthouse"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 8:03 PM","BabyAce","Good choice. You will be rewarded handsomely."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 9:07 PM","spammerx","Privet Placement at 0.035 for 10% of total share"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 9:22 PM","jeffbong","of cos lah...they can just call any tom dick n harry to buy their 10% shares at 0.035 (maybe their own ppl) and then dump it 0.055...
they can also PP at 0.05 or 0.055 mah for outside investors (like buy at market price)...then i got confidence they will to 0.06 or 0.07...
but they didnt...they do PP at 0.035 means to their own ppl to do looping of the money...so obvious isnt it?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 9:38 PM","BabyAce","Go queue and buy @ 2 sen then hahaha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 9:42 PM","kingrator","usually the one who subscribe PP is jerung, and jerung usually not makan 2-3 bid, at least 10 bid, look at Mtronic ans Mtouche"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 9:45 PM","BabyAce","@kingrator that fele want buy cheap only. Like you say if I'm the shark why I profit so little if want profit at least few times lar haha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 10:05 PM","Imnoobonly","BabyAce Go queue and buy @ 2 sen then hahaha
17/11/2020 9:38 PM
2 sen i sell my bicycle to buy jor hahaha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 10:07 PM","scenery","PP already 10% disc with mils, they will sell fast so that they dont have to announce to Bursa who is the buyer.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 10:21 PM","Newbytrader","Wahhh so bitter"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 10:33 PM","CoolJay","Will 0.055 be new penthouse? Hahaha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 10:37 PM","Newbytrader","Above sma200, ema cross already. TP still intact 0.07-0.1"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 11:13 PM","azrinj","nice one . but i guess lssa4 give more opporunities to solar company as its open bigger mw needed compare to lssa3"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 11:30 PM","Zahra2016","Vsolar VS AT..At dah jln Vsolar baru nk gerak...time to collect.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 11:36 PM","BILLC","AT got KYY,,,,,Vsolar only has lots of sochai,,,,,how to compare??"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 17, 2020 11:59 PM","Ozil88","Reply to Billc, please write your comment using appropriate language.
The word 's*ch*i' is a foul word. Your mother will be ashamed of you if she see your comment like that. Please behave yourself billc, you are too old to write something like that.
Learn some manners billc."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 12:06 AM","spammerx","The PP is commission to somebody for LLS4?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 7:22 AM","BabyAce","They are already bidding for lots of projects already LSS4 is just one of them. End of this month when you see the latest quarter report already have tons of cash in their bank."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 8:38 AM","Avalon88","Salam and good morning everyone :-)
Let's pray that our lives will be better than before and may this covid-19 pandemic end soon"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 8:44 AM","Seiran","Aamiin
Selamat pagi
Analisis Heikin Ashi untuk Vsolar hari ini
Signal = BUY
Invest at our own risk
:-)"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 8:50 AM","Gerrarddy","Morning all, hope today our VSolar will challenge 6 cents again"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 8:51 AM","BabyAce","gerrarddy boss so confident today means confirm goreng up already..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 8:56 AM","Seiran","Ya, semalam dah touch 0.060, hari ni confirm break 0.06"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 8:58 AM","Gerrarddy","@BabyAce i just simply talk lol. If I know so well I don't have to work alrdy hahaha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 9:06 AM","abangcha","Berdarah arini"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 9:11 AM","tradersampah","apamacam semua, emosi stabil ke? dgr kabar ada yg nak hold smpi seposen, seringgit..jadi ke tu? kekeke"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 9:14 AM","frankietan","Today will reach 0.065 ."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 9:15 AM","dosn","Hehehe...i came here to visit longterm investor...
Hope you all emotionally stabil."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 9:18 AM","CoolJay","mcm no power dy :( low volume"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 9:21 AM","Kylexy","baru topup lagi bro . time to collect yehuuu. sold motorcycle topup Vsolar. May Allah Ease my journey"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 9:26 AM","tradersampah","ye ke tu, nmpk tukang sell lg rmi dari buyer...kuikui"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 9:45 AM","Imnoobonly","Aiyak.... No power....
Wah i tot this group very peaceful... Still oso got haters... Lol..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=182","Nov 18, 2020 9:47 AM","BabyAce","Not peaceful one once a while got the above kind of people come. haha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 9:48 AM","abangcha","Market merah byk kauter loss"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 9:54 AM","Ezitrade","after pp, will take some time to stabilize. top up!"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 9:56 AM","tradersampah","haha, i also keep my stok, that why i hate when vsolar announce new share listing kaw2 punya murah, either by esos or private. kompem jatuh punya"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:00 AM","Gerrarddy","Bought at 0.035, now drop also no pain hahaha, be patient"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:04 AM","BabyAce","Boss gerrarddy so steady. Please learn from him"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:09 AM","newbie_8888","they want fast cash hopefully something to do with lss4 la. otherwise guna cash byr hutang abisss."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:11 AM","Seiran","Investors steady je, sebab kitorang yakin dengan company ni, LSS4 dalam tangan bossku
yang trader harian tu yang gelabah, hehehe, rilek la trader harian, sekarang ni turun kejap lagi naik la tu, tak pun esok, paling lambat pun sebelum keputusan LSS4 keluar"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:11 AM","Seiran","TP still 0.08, mantap"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:16 AM","Ozil88","Reply to Seiran
Ya, the graph is uptrending from 3 weeks ago until now, very good investment"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:16 AM","Ozil88","Reply to newbie8888
Yes"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:17 AM","Ozil88","Reply to babyace,
Of course he is steady because he bought lot at 0.035 or 0.04 maybe before this"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:18 AM","Ozil88","Reply to gerrardy,
That's why investors always win, daily trader always sell lower..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:19 AM","Ozil88","Reply to tradersampah,
Private placement need to be done to add more fund for new project in future"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:21 AM","Ozil88","Reply to Ezitrade
Ya, when the price is UP, it's good for us,
When down, we buy more,
Investors will either WIN, or WIN
Trader will sell when the price is low, he/she LOSE, lo"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:23 AM","Ozil88","Reply to abangcha, steady bruh, red now is not red forever.. green niw also the same, it wipp green red green like that, anyway, happy investing bruh"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:29 AM","tradersampah","ozil88, ya i know need more fund, but ikut market price la bang nk umum extra share pun"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:33 AM","Imnoobonly","This counter cannot daily trader.... Sure koyak. This counter have to wait... But if LSS4 dapat then can fly hahahaha...."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:34 AM","charchar","I am still holding at 0.05, looking for long term"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:36 AM","Avalon88","Since the price is low today, I'd like to share short term investment plan with you guys
Buy 1,000,000 shares at price 0.05, then set TP 0.100.
Potential gain is about rm50,000
Do not sell no matter how long you wait, I believe it will be less than 6 months.. If you are lucky next month will reach your TP ;-) (LSS4 will be granted next month)
Guys, RM50,000 in your pocket with modal rm50k ONLY.. Less than six months, what else you want ;-) hehe
If God willing, RM50K next week with modal rm50k, guys, you know it better ;-)
That RM50K + your initial money RM50K = Total RM100K guys ;-)
Anyway, invest at our own risk, have a nice day"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:37 AM","BabyAce","You all see Avalon88 is here again with the blueprint hahaha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:41 AM","TheTruthHurt","@dosn was right. Cabut before too late."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:43 AM","Ozil88","Reply to thetruthut,
Nak cabut apa kalau baru nak beli, hahaha, anyway ko je la cabut, LSS4 beberapa hari je lagi nak umum.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:45 AM","Ozil88","Reply to Babyace
Ya, it's a good blueprint. I actually following her blueprint, difference is I bought lower before, yahooo
As of now, I believe lowest is 0.050, and for today only, tomorrow up gila2"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:46 AM","Ozil88","Reply to Avalon88,
Good investment plan bro"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:47 AM","Ozil88","Reply to charcha, short term investment plan by Avalon is also very good, anyway, invest at our own risk"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 10:50 AM","Ozil88","Reply to imnoobonly,
Ya, daily trader will always koyak no matter which counter they go.. That's why I encourage many newbies to be investors, choose a company with a very good project ahead, buy the shares and wait until your TP
Anyway, invest at our own risk guys"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:00 AM","sadinpedas","can reach 0.14 next month?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:00 AM","CoolJay","@Ozil88
i read a article it says Cypark has high chances on getting the LSS4, what say you?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:01 AM","klse182","Hi everybody, good news from Public Islamic Bank for house owner who wants to install solar panel on their rooftop.
KUALA LUMPUR, Nov 16 — Public Islamic Bank Bhd (PIBB) has launched solar panel financing for residential houses targeted exclusively at existing PIBB and Public Bank Bhd house financing customers from Nov 12, 2020 to Dec 31, 2021........
https://www.malaymail.com/news/money/2020/11/16/public-islamic-bank-of...
https://www.thestar.com.my/business/business-news/2020/11/16/public-is..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:04 AM","dosn","0.045...still waiting @0.035"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:05 AM","iamismail","https://www.theedgemarkets.com/article/helios-public-islamic-bank-team..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:07 AM","Ozil88","Reply to tradersampah,
PP must lower than market price, otherwise they better just buy the shares from open market
Lagi satu, bank dan institutions ni depa beli banyak, x macam kita ni, kita biasa beli dalam 10K lot je, atau kurang/lebih sikit. Depa beli 500K lot ke atas bruh
500K lot = 50 million shares"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:08 AM","iamismail","https://www.nst.com.my/business/2020/06/598704/malaysia-opens-rm4-bil-...
Coming very soon"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:09 AM","iamismail","Thr JENDELA IT initiative also will be roll out
5G"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:10 AM","iamismail","Solar and renewable energy is the futures"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=183","Nov 18, 2020 11:11 AM","iamismail","UK sudah announce by 2030 only electric cars. Europe pun mostly by 2025 major city only allow electric cars in the city."
