"icon_urls_link","icon_urls_date_date","icon_urls_date_user","icon_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=107","Apr 8, 2019 9:38 AM","Manteh110","Go to longkang"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=107","Apr 8, 2019 10:17 AM","inikalilah888","down to earth >.<"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 8, 2019 10:25 AM","sheep","ib say to sell. how come still so strong at 11.5. shares already up from 0.09.
waiting at 0.10 to buy back and play play...small small wakakaka"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 8, 2019 12:13 PM","Manteh110","Dear all buy Hokheng 5165 , sure up 0.80 this 2days"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 8, 2019 3:55 PM","Mabel","Maybank TP is 0.08. Debt is high and still losing as per last quarter.
What's behind this increase?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 8, 2019 3:58 PM","Manteh110","Buy hokheng"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 8, 2019 6:53 PM","Crash123456buil","May bank mistake.
Acquire 80% off store at Petronas project.
Mr 1.0 anytime"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 9, 2019 2:18 AM","118_","Brent USD 71"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 9, 2019 9:35 AM","Undi_PAS","Pas will revoke Maybank IB license. Why TP so low can list IPO at RM 1.85?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 9, 2019 9:38 AM","IconForever","Brent USD 71 why no gain? Icon not in O&G sector?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 9, 2019 1:47 PM","lextcs","back to 9c plz buy again..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 10, 2019 10:24 AM","BN_better","10 sen bec PH? Vote BN back starting in Rantau?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 10, 2019 12:26 PM","9share","Turbo__An Oil and Gas equipment supply company with very good FA. Last Q EPS 3.06 sen and declared 2 sen dividend. Worth to consider, buy for medium term while most of the good O&G counters already goreng Up. Only Turbo remain at low price. It is a matter of time the price will be adjusted back to RM1.20/1.50."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 13, 2019 5:04 PM","sufian572","Switch to sapura on monday"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 13, 2019 5:08 PM","IconForever","Brent USD 71.55 new 2019 high. Sure Petronas can give Icon more contracts.
https://www.bloomberg.com/quote/CO1:COM"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 17, 2019 9:27 AM","Penang456","Anwar Ibrahim future PM and Penangite visit Brunei why bankers don't know? Purpose is to help increase Icon order books?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Apr 24, 2019 5:56 PM","Yatchaifatt","Buy buy buy!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 2, 2019 2:41 PM","bcmengs","New Announcement!
Award by Carigali Hess Operating Company Sdn. Bhd. for the provision of Anchor Handling Tug Supply Vessel to Icon Offshore Group Sdn. Bhd. for the Marine Spread and Utilisation for 2019 Shutdown and PSM Activities"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 2, 2019 3:09 PM","lextcs","this time how many million? 8m contract again?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 2, 2019 4:20 PM","bcmengs","lextcs, The Contract, valued at approximately RM12.7 million."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 3, 2019 5:54 PM","Weikent Wong","Got contract but still no power up"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 3, 2019 9:06 PM","Investsucess Trader","No white knight and losing money,contract only peanuts,"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 4, 2019 10:50 AM","5354_","White knight is Ekuinas?
InvestsucessTrader No white knight and losing money,contract only peanuts,
03/05/2019 9:06 PM"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 4, 2019 10:50 AM","5354_","NST today say Ekuinas will privatise some GLCs' meaning Icon?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 9, 2019 9:51 AM","Labuan","Had we stood with BN in GE14 at least we can get bridge to Labuan."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 9, 2019 3:11 PM","UpUpUp_","20 sen Icon PH 2nd year?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 13, 2019 8:35 AM","Mabel","Today should be a good test if it can rebound..
If it does, than your TP is worth to explore.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 16, 2019 1:05 AM","Msys","kalao Eqiunas mai,misti atas 20sen!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 17, 2019 2:45 AM","5354_","Brent USD 72.7
https://www.bloomberg.com/quote/CO1:COM"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 17, 2019 7:52 AM","Msys","mai!, hangat dah......singa bangkit dari tidur!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 17, 2019 9:44 AM","henry8888","Brent USD 72.9 more Petronas work?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","May 30, 2019 11:54 AM","Undi_PAS","If bankers no con why 8 sen today and IPO 1.85 can approve?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 2, 2019 7:45 PM","CUTLOSS","All i3 shareholders like my ID? I see bank borrowings reduce good sign from QR?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 8, 2019 10:40 AM","Oil_n_Gas","OPEC close to extending output cuts deal
https://oilprice.com/Energy/Crude-Oil/Saudis-OPEC-Close-To-Extending-O...#"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 10, 2019 9:33 PM","Hisham Kasim","http://www.bursamalaysia.com/market/listed-companies/company-announcem..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 11, 2019 8:50 AM","IconForever","Where are the haters? Why yesterday contract win news can they missed? Busy shorting lately?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 11, 2019 8:52 AM","IconForever","Icon Offshore bags RM39m AHTS contract from Shell
https://www.theedgemarkets.com/article/icon-offshore-bags-rm39m-ahts-c..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 14, 2019 11:53 AM","persie","1 QR loss 10mil, when check net profit 10mil.. Hahaha.. How they submit to bursa with wrong number.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 17, 2019 9:26 AM","koyokui","Buy icon want to push oil counter today"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 21, 2019 10:52 AM","change1","1 PIC from i3 even cannot promote? Next week AGM must change Icon BOD? If not possible change govn in GE15?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 21, 2019 2:44 PM","IconForever","AGM(27th June) appoint Datuk Wira Azhar as new chairman/CEO?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 21, 2019 2:46 PM","Ubah_","AGM(27th June) appoint Datuk Wira Azhar as new chairman/CEO?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 21, 2019 3:20 PM","Ubah_","Icon Azhar and FGV Azhar different people bec post different?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 25, 2019 9:22 AM","Ubah_","PM to change in 3 years so we must suffer 2 more years of Icon low price?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 25, 2019 9:25 AM","Ubah_","BOD is bodoh? Ex-CEO(Icon shareholders as well) is TNB CEO why cannot ask for TNB contract?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 26, 2019 9:15 AM","Ubah_","Tomorrow AGM nobody attend? Pls vote against their director fees like FGV case."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jun 27, 2019 1:38 PM","Alert003","http://www.bursamalaysia.com/market/listed-companies/company-announcem..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jul 5, 2019 2:42 PM","Hidup_Pak_Lah","9 sen max? Pak Lah pls return as PM."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jul 10, 2019 9:00 AM","Good_News","Barakah suspension is good news? Less 1 competitor for Icon."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jul 10, 2019 9:02 AM","Good_News","https://www.theedgemarkets.com/article/more-woe-barakah-petronas-suspe..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jul 10, 2019 2:39 PM","Good_News","RM 36 million contract won.
http://www.bursamalaysia.com/market/listed-companies/company-announcem..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=108","Jul 11, 2019 4:44 AM","5354_","Brent USD 66.5
https://www.bloomberg.com/quote/CO1:COM"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Jul 19, 2019 10:44 AM","Hidup_Pak_Lah","15-20 sen Icon no hope under Tun M as PM? Why not Pak Lah next PM?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Jul 25, 2019 3:23 PM","BringMeFly","i can see 10sen soon"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Jul 26, 2019 3:28 PM","Hidup_Anwar","Najib a conman?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Jul 26, 2019 3:30 PM","Hidup_Anwar","9 sen why IPO RM 1.85 allow?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Jul 26, 2019 3:33 PM","Penny to Pound","Wakaka, najig pencuri mahu commision"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Jul 29, 2019 11:19 PM","KP Tan","The biggest con job in Malaysia IPO history. All promotors especially Ekuinas, Maybank IB should be ashamed of their roles."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 5, 2019 9:37 AM","PH_1_term","Why PH never take action against con bankers? Vote them out in GE15 to teach them a lesson."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 6, 2019 10:42 AM","687423","Why you so stupid to buy IPO? Haha....."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 8, 2019 11:16 AM","687423","Why u promoted Icon so hard a few years ago?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 8, 2019 11:18 AM","687423","U r Ebola........"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 10, 2019 12:36 PM","Dinasd123","ICon eps -21, buy Nestle EPs rm180"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 19, 2019 11:45 AM","Labuan","Vote back BN in GE15? Why PH only good at conning people?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 19, 2019 9:01 PM","snwong13",".
Proposals Coming!
Good Luck!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 19, 2019 9:06 PM","stockjobber","50 shares to be consolidated into 1 ! based on today's closing price of 0.085, the cost will be 4.2 after conso !"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 19, 2019 9:07 PM","stockjobber","http://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id=..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 19, 2019 11:02 PM","IconForever","https://www.theedgemarkets.com/article/icon-offshore-makes-cash-call-a..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 19, 2019 11:02 PM","IconForever","Its single largest shareholder Ekuinas Nasional Bhd, which holds its 42.3% stake through Hallmark Odyssey Sdn Bhd, is committed to subscribe up to RM183 million of the proposed rights issue that is sweetened by free warrants, Icon Offshore said in a statement. The commitment of RM183 million is equivalent to 73.2% of RM250 million intended to be raised."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 9:27 AM","signalmw","What happen"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 9:33 AM","speakup","the only reason why icon is not 1sen now is because of big bro equinas. strong support from deep pocket equinas"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 10:02 AM","IconForever","If next mth interest rate cut can save further $."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 10:03 AM","IconForever","Don't sell cheaply. Ekuinas willing to own 73% show future is bright."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 10:50 AM","Hidup_Anwar","Tun M PM good? More and more companies like Utusan, Icon sufferings."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 12:17 PM","charles pang kah keet","run run run run today, issue 50:1"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 2:29 PM","moneykj","What happen?
Better convert to Kanger"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 3:31 PM","Mabel","Restructuring plan revealed
We are positive on this proposal, backed by Ekuinas (its major shareholder) to: (i) address its stretched balance sheet (de-gear); (ii) improve cashflows; and (iii) enhance its earnings turnaround by FY20. This exercise will be timely to capitalise on the revival in the OSV market and its fleet rejuvenation program. Pending completion of this exercise, our earnings and MYR0.085 TP are unchanged, based on a 10x 2020 PER; peers average."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 3:36 PM","Mabel","Hold!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 3:39 PM","T800Terminator","0.085 after 50:1? Hold? Why?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 3:48 PM","5354_","Reduce debts back to profit?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 4:04 PM","yongmin","malaysia oil gas all huge debt all terrible ..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 4:20 PM","azhanmatnordin","Basically want to increase share price only...maybe to avoid delist"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 4:45 PM","Lee Ying Yee","malaysia boleh 2"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 4:54 PM","signalmw","Many people burn... Here"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 4:54 PM","signalmw","Other site keep buying"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 5:01 PM","hooi","lancau stock"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 5:06 PM","apple168","This kind of icon share, do not touch! Anytime can be delisted..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 6:20 PM","johnchew3","Monkeykj u also come here crying begging for help"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 7:40 PM","Mabel","Icon Offshore Bhd is making a cash call to raise up to RM250.0 mln fresh capital and to restructure RM370.7 mln of debt, partly by issue of new shares. Its single largest shareholder, Ekuinas Nasional Bhd, which holds a 42.3% stake, is committed to subscribe up to RM183.0 mln of the proposed rights issue that is sweetened by free warrants.
Icon Offshore will also undertake a share consolidation exercise and also restructuring its debt by executing supplemental agreements with its various lenders. (The Edge Daily)"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 7:55 PM","signalmw","Who buy ipo 1.6 now....."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 7:55 PM","T800Terminator","50:1, 0.03-0.04 is a bargain price?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 7:56 PM","freddiehero","wah lau.. 50:1 ? tis company wan fly ka.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 8:00 PM","T800Terminator","Yup. MAjor share holder bully minorities share holder."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=109","Aug 20, 2019 8:31 PM","5354_","http://www.bursamalaysia.com/market/listed-companies/company-announcem..."
