"do_urls_link","do_urls_date_date","do_urls_date_user","do_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 15, 2019 3:14 PM","Kengor","some green finally"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 15, 2019 9:04 PM","DAN84","Looking for triple ups!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 15, 2019 10:36 PM","JonasChia","wow triple bottom rebound and breakout is real"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 17, 2019 12:24 AM","ghazaliabu","Nice rebounce... time to fly"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 17, 2019 1:25 AM","VenFx","Dont fly plsss !
Waiting below 0.600 can ?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 17, 2019 8:47 PM","JonasChia","TAD system green turtle shown! technical its very bullish"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 18, 2019 3:56 PM","Friendship","Near term target is 1.00"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 18, 2019 4:03 PM","amet2017","Haha joking aa..even 0.73 very hard to break"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 18, 2019 4:47 PM","BigFish","slow and steady"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 18, 2019 4:48 PM","BigFish","Tomorrow will break 0.76 . last minutes cheap sales"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 18, 2019 8:21 PM","JonasChia","trend reversal and begin uptrend confirmed"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 18, 2019 8:27 PM","Mar2083","This Friday 80sen"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 18, 2019 10:48 PM","DAN84","Can’t wait for the uptrend. Collected enough for the rebound.. :)"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 19, 2019 12:22 AM","Najibponterer","Last chance to break 80sen..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 19, 2019 2:23 AM","Ken Tang","80 sen is so hard to break though~"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 19, 2019 8:03 AM","amet2017","Aiyo people not so patient. 73 sen pun tadak olanh mau bili, sula mimpi 80 sen kah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 19, 2019 10:53 PM","Friendship","Good support seen so far
Tomorrow onwards green for 2-3 weeks for sure"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 20, 2019 7:52 AM","stockraiders","JHM is doing far better in terms of price trend, even though they are in the same business as D&O and the fact that they are still in ACE market. Is JHM business somehow immune to trade war risk or becoz they hv better competitive edge in tbe new aerospace business?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 21, 2019 2:52 PM","oneders","tarak action for quite some time after QR (in fact went down)"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 22, 2019 11:57 PM","Bursa999","bila nak breakout nihhhh dah accumulate lamaaaa"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 23, 2019 10:32 AM","oneders","sangkut dan kena simpan lagi; macam dah hancur"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 23, 2019 12:53 PM","MoneyGamer","Without bankers chips, don't expect any price jump to be susrainable. At this point, D&O is still dominated by continuous retail selling, although it would appear to slow down, but could inch lower once bad market sentiment hits. Unlike JHM which has strong banker chips as buying support, its price will continue to be sustainable at the very least."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 25, 2019 11:15 AM","DO RE MI","double bottom"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 25, 2019 11:22 AM","amet2017","Where you see double bottom. This one oledi quartet bottom la.. Never rebound"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 25, 2019 12:50 PM","DO RE MI","Hahaha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 25, 2019 2:32 PM","john doe","Do re mi used 0.675 as support. But i agreed with amet2017. lol... Overall , it is still in downtrend. Lower highs"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 25, 2019 5:51 PM","ddd ccc","hopefully can get a good dividend"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 25, 2019 8:10 PM","loonginv","aduhai...bila mau sampai 60....down down down UP down down down..... torturing leh..zzzzzz....."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=28","Mar 25, 2019 8:37 PM","Bursa999","put in watchlist...its coming"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Mar 25, 2019 9:00 PM","loonginv","alamak, revathi_4, lu nie raja bomoh ka ? but I doubt you understand apa tu, kikiki......"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Mar 26, 2019 10:04 AM","ddd ccc","selagi PH tak tumbang mcm ni je la apa apa saham pun nampaknya"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Mar 28, 2019 11:37 PM","ChefSaham","https://klse.i3investor.com/blogs/savemalaysia/200065.jsp
Good news for D&O!
""MIDA is promoting the growth of local supply chains to support the growth of the automotive semiconductor market.
“To promote this, MIDA has adopted the ecosystem approach where we fill in the gaps in automotive semiconductors.""
Hope to see this counter can finally rebound after so long zzz"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 1, 2019 10:09 PM","ChefSaham","slow n steady come back ahhhhhhhhhhhhh"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 3, 2019 12:40 PM","Ken Tang","will fly tomorrow"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 3, 2019 2:07 PM","Flyinghorse","Huat ah! Ong ah!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 4, 2019 1:08 AM","DAN84","@ken tang, any good news or announcements that u know that will fly tomorrow? Hehe!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 4, 2019 1:26 AM","Ken Tang","nope, i just tell based on how the candlestick looks."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 5, 2019 9:59 AM","VSOLAR Sailang Margin All In","candle ...."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 5, 2019 10:03 AM","amet2017","Candle can create one"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 5, 2019 10:50 AM","Flyinghorse","Wake up D&O. Time to chase the other counters. Fly fly fly"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 7, 2019 11:40 PM","Backwardthink99","PWF(7134) guys buy before the price up higher."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 8, 2019 11:48 PM","MK76","Growth stocks. Buy and keep la. goreng other stocks. If coming annual report showing good growth, investors will come back."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 9, 2019 12:17 PM","Flyinghorse","Suddenly it woke up......fly fly fly"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 9, 2019 12:31 PM","amet2017","Lembik.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 9, 2019 2:37 PM","telephone","Need Tongkat Ali."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 9, 2019 3:02 PM","Flyinghorse","Haizzz.......need viagra"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 9, 2019 5:27 PM","amet2017","Close the lowest..hehehe"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 9, 2019 5:40 PM","MK76","Huhu.Just keep it in your basket. Sell if business stops growing. Go trade ecrl stocks and energy stocks."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 11, 2019 9:43 AM","kenlee","yes buy ecrl stocks better"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 12, 2019 10:14 AM","Flyinghorse","No energy"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 12, 2019 1:41 PM","CashRich","May sell on fact for Ecrl"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 13, 2019 4:20 PM","RainT","which one is ERCL related company ?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 15, 2019 10:09 AM","Flyinghorse","Cant go above 0.700???"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 15, 2019 10:22 AM","amet2017","Cannot this stock tak boleh pakai one"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 15, 2019 2:41 PM","Flyinghorse","0.685 leo"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 15, 2019 4:41 PM","Jeffrey Ng","ECRL related counter all super red sea.. haha.. market sentiment not good.. all type industries also not doing well... be patient.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 15, 2019 5:48 PM","Flyinghorse","Closed at 0.680. Tomorrow will surely go up. Peace"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 15, 2019 7:52 PM","MK76","Patience. Many waiting for the annual report and quarter report. Who is collecting from all the sellers if it is a zero sum game?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 9:24 AM","wilsonngoh","0.5 is coming"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 11:47 AM","ddd ccc","PH don't know how to work, how to attract investors"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 11:52 AM","VenFx","PH only good at fighting Corruption."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 11:52 AM","amet2017","Its because money stolen they said..foreign fund cannot take it anymore. its almost one year now. Better do re election"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 11:58 AM","VenFx","Its all 1mdb money lah !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 12:00 PM","amet2017","at least better than bad management by PH. not to say BN is good, but they are better than PH. Until now cannot prove money stolen. Same case like us invaded Iraq for WMD..Foreign fund is smart la.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 12:06 PM","VenFx","Everything are in the judiciary process,
I trust some concrete fact only to be exposed during the trial
Cant talk in public."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 2:21 PM","Flyinghorse","Going south slowly but surely.......market sentiment bad bad bad"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 2:24 PM","Najibponterer","Ini PH memang cibai"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 4:32 PM","Newinvest_112","Another lousy counter. Move down everyday."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 17, 2019 4:35 PM","Torreira","wonder how come it keeps dropped although the fundamental is good..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 18, 2019 12:45 PM","Mar2083","Will drop further?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 18, 2019 4:02 PM","Jeffrey Ng","D&O is a good company.. i still holding my price at 0.88... wait drop till .60 will average down my price... top up more!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 18, 2019 5:10 PM","Flyinghorse","Good show today. Bravo to everyone"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 18, 2019 7:58 PM","ChefSaham","considered good closing given how low i went today, formed a hammer today possible reversal? anyway this stock really test your patience lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 18, 2019 8:35 PM","amet2017","Very weak stock. Dropped like nobody business. Climbing up like snail"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 20, 2019 9:59 AM","YAPSS","Day 47 of Fundamental Daily, YAPSS will be covering D&O Green Technologies Berhad's fundamental via a short animated video. I hope it helps and please enjoy the video, see ya! #YAPSS #FundamentalDaily #D&OGreenTechnologiesBerhad
Click the on the link to find out more: https://youtu.be/pkVF1b54YtI"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 20, 2019 10:15 AM","Flyinghorse","Monday will go above 0.700. Stay tuned"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 20, 2019 9:57 PM","Dakewlest","Worth to buy??????"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 20, 2019 10:02 PM","VenFx","I like D&O now .
But, not attractive enough at 0.685
Given the automotive segment may experiencing temporarily set back."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=29","Apr 20, 2019 10:18 PM","YF24","0.725"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 22, 2019 5:16 PM","Flyinghorse","Good performance. Just missed 0.700 by 0.005. Tomorrow sure will go above 0.700. Lets all huat ah!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 22, 2019 10:01 PM","MK76","It will come. Global automotive lighting is growing."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 22, 2019 10:53 PM","Bursa999","KWAP started buying already....900000 shares last friday...remember last year around september KWAP started buying and the price went up to almost rm1...hope same thing happen"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 23, 2019 5:31 PM","Flyinghorse","Huat ah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 23, 2019 8:01 PM","Bursa999","kwap emerged as substantial shareholder again...something is brewing......"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 23, 2019 8:11 PM","amet2017","So heading to rm 1?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 24, 2019 6:04 PM","Flyinghorse","Still stuck at 0.690. Need a push to break 0.700 and upwards trend will starts. Stay tuned"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 24, 2019 7:17 PM","amet2017","Lembik punya stock la."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 24, 2019 7:55 PM","YF24","coming soon"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 25, 2019 7:00 AM","Flyinghorse","Bright and sunny today. Let see if can touch 0.700 today or not."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 25, 2019 11:15 AM","sowQ","once it break .70..then u see buyers coming"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 25, 2019 5:51 PM","Flyinghorse","Still stuck.at 0.690. Where are all the investor gone to????"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 25, 2019 7:10 PM","Flyinghorse","Tomorrow friday.....maybe no hope leo. Wait next week"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 25, 2019 7:47 PM","amet2017","Nobody want to touch. Lembik stock"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 25, 2019 8:12 PM","Bursa999","KWAP needs to buy more to push this stock up"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 26, 2019 9:43 AM","dexterb","this counter.....even with superb fundamental based. it's still remained stagnant"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 27, 2019 12:53 PM","Flyinghorse","Not going anywhere."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 28, 2019 7:21 PM","xianchua","be patience. good things will eventually come"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=30","Apr 28, 2019 9:08 PM","MK76","Agreed with xianchua. Despite higher inventories in 2018, it is able to generate higher operating cash flow due to higher sales growth. Buy and keep instead of short term trades. Mar china car sales is up, overall mfg PMI is up. Consensus and forecast for Apr is also showing up compared to Mar. If upcoming quarter can generate 115M and above in revenue, it's a new high for q1. Should be a good year for D&O."
