"genetec_urls_link","genetec_urls_date_date","genetec_urls_date_user","genetec_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 2, 2021 1:35 PM","influenza19","PROSPECTS
Despite the economic damage and disruption experienced by the global community during the
Covid-19 pandemic, the Group has achieved notable sales improvement in recent months. The
Group has positioned itself to benefit from the Covid-19 beneficiary industries such as the
Electric Vehicles “EV"" segment. The Group believes with its favourable positioning in this
market segment and from its involvement in developing its systems and technologies together
with its clients, the Group will be able to weather the economic challenges ahead. The Board is
mindful of the importance of being constantly developing and enhancing its technologies to stay
competitive in the market during this challenging time. With the existing secured orders on hand
and focus on the operational excellence and activities, the Board of Directors anticipate that the
Group will achieve satisfactory performance in the remaining quarters."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 3, 2021 11:34 AM","The St. Goreng","genetec followed tech taikor moving in good momentum"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 3:21 PM","The St. Goreng","Genetec the twin turbo engine. siapa beli dia untung"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 3:24 PM","investorbat","All the big tech money switched here?Easy to fly high ,only 44mil shares,market cap around $150 mil"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 3:53 PM","investorbat","please dont LU,later kena UMA again"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 3:53 PM","6stars","Ya. Really easy to prop up the price. Won’t be surprise limit up today"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 4:02 PM","apolloang","limit u another cornered stock"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 4:02 PM","The St. Goreng","GG lo. Limit up again"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 4:02 PM","tbchoo49","Wow."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 4:08 PM","The St. Goreng","operator taikor pls sell pls sell, up 20% enough already."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 4:10 PM","thomh4","what happened here ?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=124","Feb 4, 2021 4:11 PM","thomh4","why so pro one ?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 4:11 PM","thomh4","I have been observing for some time but never go in.. now i regretted </3"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 4:12 PM","LOOK009","0104 GENETEC GENETEC TECHNOLOGY BERHAD
Additional Listing Announcement /Subdivision of Shares
1. Details of corporate proposalWhether the corporate proposal involves the issuance of new type and new classof securities? NTypes of corporate proposal : ESOSDetails of corporate proposal : Exercise options under Employees' Share OptionSchemeNo. of shares issued under this corporate proposal : 767,500Issue price per share ($$) : 1.3700Par Value ($$) (if applicable) : 0.000Latest issued share capital after the above corporate proposalIn the followingUnits : 44,731,700Issued Share Capital ($$) : Malaysian Ringgit (MYR) 67,134,421.000Listing Date : 05/02/2021Remarks:You are advised to read the entire contents of the announcement or attachment.To read the entire contents of the announcement or attachment, please accessthe Bursa website at http://www.bursamalaysia.com"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 4:19 PM","guojue","wow, why all da sudden! gogogogogo..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 4:26 PM","investnolimit","in 2015 I bought this stock at 40 cent, 50k ..still holding..huat2"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 4:32 PM","thomh4","you're a true investor @investnolimit"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 4:37 PM","follower","investnolimit..meaning your holding shares cost you RM4 per lot."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 4:59 PM","amateurJR","ZZZ. Macam ini punya stock"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 5:04 PM","JAMESGK","got bonus issued for this Stock？"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 6:19 PM","NewGuyKK","what happened to this counter?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 10:45 PM","cola","haha.. if you have bought 50K@0.4 in 2015, after share consolidation in 2016, you should have 5k@3.73 now."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 11:52 PM","ITCHYLEG","Share consolidate
GENETEC TECHNOLOGY BERHAD
EX-date 19 May 2016
Entitlement date 23 May 2016
Entitlement time 05:00 PM
Entitlement subject Share consolidate
Entitlement description Consolidation of every ten (10) existing ordinary shares of RM0.10 each in Genetec Technology Berhad (""Genetec"") into one (1) ordinary share of RM1.00 each in Genetec (""Consolidated Share(s)"") (""Share Consolidation"")"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 11:54 PM","ITCHYLEG","Don't worry,you will make some gain from tmr onward"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 4, 2021 11:56 PM","ITCHYLEG","Rm 3.73 is still cheap , compared with 40c in year 2015"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 12:25 AM","Bamboo Green","Got any special news?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 9:30 AM","investorbat","amazing"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 9:36 AM","tbchoo49","one word..unbelievable"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 9:49 AM","pfsurewin","oh no...I missed liao this uptrend.... can still go? ang kam liao"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 9:59 AM","flutist88","guys - remember i say will come through RM3.5 to RM3.8? now its RM4..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 10:10 AM","emilychee","Govt awards RM6.2 mil Smart Automation Grant to 66 SMEs, mid-tier companies
KUALA LUMPUR (Feb 4): A total of 66 small and medium-sized enterprises (SMEs) and mid-tier companies have been awarded the Government's National Economic Recovery Plan (PENJANA) 2020 #SMART Automation Grant (SAG).
In a statement today, the Malaysia Digital Economy Corporation (MDEC) said the grant, involving a total of RM6.2 million, was awarded to registered businesses in primarily traditional or non-technology activities from the services sector.
MDEC chief marketing officer and head of digital investments and brand Raymond Siva said the outcome-based matching grant will assist these companies to accelerate automation and achieve productive results, such as increased revenues; savings in business costs; reduction of process time cycle and man-hours spent; and creating new sources of growth.
“Each successful applicant had been allocated up to 50 per cent of their total project cost, subject to a limit of RM200,000, or whichever is the lowest, through this matching grant.
This means the successful applicants will pay at least 50 per cent of the total cost of the digitalisation project and, subsequently, receive the remaining amount based on the achievements of the agreed milestone deliverables, he said.
MDEC said the SAG, which was launched in July 2020, had been conceptualised as a matching grant for companies in the services sector to spur them towards automating their business processes and pursue full digitalisation.
The grant allocated from the 2020 PENJANA initiative aims to drive these businesses towards kickstarting the implementation of digital processes and the use of technology tools that will automate their business operations,” it said.
MDEC noted that all of the 66 approved SAG recipients come from all over Malaysia, including service providers from the wholesale and retail trade (30 per cent); general services (24 per cent); and professional services (14 per cent).
The other sectors consist of transportation and storage, tourism, education, healthcare, food and beverage, financial and insurance, and real estate and construction.
Since its unveiling, this initiative solely focused on enabling digital adoption among businesses, which is a central part of MDEC’s three strategic framework pillars, namely Digital Jobs, Digital Businesses and Digital Investments.
The agency continues to set the foundation for SMEs and mid-tier companies to thrive in the Fourth Industrial Revolution era by focusing on empowering businesses at every level and in all sectors."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 10:13 AM","pfsurewin","ang kam liao la flutist, should have Masuk some when I saw your call. I heard the EV segment is huge Highway for genetec, rm10 sap sap sui."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 10:49 AM","6stars","Rm10?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 10:54 AM","JAMESGK","NTA x8"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 11:33 AM","Gkhan","cabut first,too high."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 12:02 PM","mf","tp 6.40"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 12:03 PM","huat8787","buy"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 12:17 PM","investorbat","wtf,sold 4.3 now 4.4"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 12:30 PM","pfsurewin","mf - you are here... long time no see. 6.40 can? just loaded some at 4.15 ... can add?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 2:43 PM","influenza19","I'm afraid if limit up again today, confirm UMA will query.. haha."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 2:58 PM","thomh4","chasing Greatech"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 3:00 PM","thomh4","regret not toping up more before lunch :( huhuhuhu, hope it drop lower later"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 3:57 PM","flutist88","@pfsurewin - tell you d mah.. if you join the ride already big profits for CNY ang pow"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 3:58 PM","huat8787","4 Qualcomm Analysts On 'Capacity-Constrained' Quarter, 2021 Outlook
https://finance.yahoo.com/news/4-qualcomm-analysts-capacity-constraine..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 5:18 PM","pfsurewin","cool still holding.. hopefully operator kasi sikit angpow for CNY.. tq"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 7:24 PM","Bamboo Green","Much desire to see all investors of this company be rewarded for their faith on this company.
Anyhow, it scares me with its unstoppable movement right now, good luck to all, cheers!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 10:14 PM","drteh84","RM8.88 possible? hahahaha. Day dreaming me."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 5, 2021 10:32 PM","ben0303","drteh84...possible as paid up capital is only 40 million shares.. easy to corner. Be patience, u will b rewarded"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 6, 2021 5:58 PM","deactivated","Hi, if you are interested to discuss and share your opinion regarding good stock, you are welcome to join this telegram, and this group will be private, cause quality > quantity.
The link can be found in my profile."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 8, 2021 11:05 AM","Khai Zam","Genetec testing smartphone as well?or automotive only?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 11:02 AM","isupertrader","I look through my telescope and saw a constellation. In that space, I notice this star is getting red hot ready to explode. An astronomical movement. Cupertino is where Apple company is. As-tino sounds like a good name."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 5:26 PM","flutist88","after few weeks of hype, seems the result is not expected, RUNNNNNN"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 5:34 PM","birkincollector","fly like crazy but results peanuts"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 5:47 PM","noobinvestor98","Goreng stock"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 5:52 PM","Oliver Ooi","price ahead value...plus January get an UMA,well played"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 6:11 PM","ynttan","My friend is a supplier for Genetec, I see the result also not good but I heard they actually got a contract with Tesla ..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 6:49 PM","Energiser","Director disposed...stock price went up 200% but sales volume reduced, profit margin reduced, operatoring cost increased. 2 cents EPS Vis also same EPS but share price lots of difference."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 8:49 PM","Nostradamus2021","I also heard from their suppliers they got Tesla offers... 200M contract and more to come..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 8:50 PM","huat8787","Looks like tech stock rally is too much..be aware of tech stock tomorrow"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 8:52 PM","huat8787","Perhaps the only counter that has increase profit by alot if glive and healthcare"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 9:36 PM","DingDong","ynttan ... I heard they got EV project & I am still holding ... go go go"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=125","Feb 9, 2021 9:43 PM","caesar333","Nostradamus2021.. ooo Tesla...sure? lucky bought early during tech companies spike.. gonna hold.. maybe buy more if trends pecah ceiling.. ang pau"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=126","Feb 9, 2021 9:43 PM","gemfinder","Over goreng"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=126","Feb 9, 2021 9:47 PM","DingDong","Q3 results no so good becos of may be heavy r&d for previous qtr charge out, then the new orders no more r&d & just good profits coming...."
