"inari_urls_link","inari_urls_date_date","inari_urls_date_user","inari_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=826","Mar 9, 2021 5:58 PM","yorkyork","有买不卖"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 9, 2021 6:15 PM","mariam","morning down ...noon up... afternoon drop..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 9, 2021 6:16 PM","mariam","what happen today like roller coaster ?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 9, 2021 10:44 PM","Gooshenlover","Hv Faith in inari, will bounce back 3.70 next week"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 9, 2021 10:51 PM","hoplanner","Do not waste your time debating with dogs in this forum, their analysis is based on assumptions, no supporting evidence at all .. still biased towards the agenda itself ... just to upset TL"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 9, 2021 11:29 PM","Moustache","Tomorrow gap up"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 9, 2021 11:32 PM","yorkyork","Go lucky Happy , smart is one thing. They are ex Agilent staff."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 9, 2021 11:32 PM","Nauhc01","I mean.. look at Nasdaq100 right now"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 9, 2021 11:39 PM","yorkyork","Look like someone fail on predict again. He think look at the chart can made a story. But reality is u need info to made the chart."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 7:42 AM","gohkimhock","That's why I say never write off Nasdaq. The 2000 tech bubble is totally different from now. The last one was due to dotcom. There was no smartphone or other tech innovations."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 7:49 AM","bigprice","Tech resume up ."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 8:05 AM","DJoker89","What u all waiting?
Huatttt Ahhh"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 8:06 AM","Kalvin9663","I think today tech stock will up"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 8:07 AM","Kalvin9663","yesterday nas index up about 4%"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 8:15 AM","SinHuat","Huat Lai Liao"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 8:51 AM","bgt9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 8:53 AM","GooShen","Don’t be over excited
Open high can consider to profit take or cut loss with less pain
Deadcat rebound, nothing to happy about
If you chase, you trap again"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 9:15 AM","superthunder","Should hit 3.5 today"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 9:27 AM","yorkyork","香不香 你们说"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 9:32 AM","GooShen","Don’t self syok
Obviously is dead cat jump
Unable to surpass yesterday high, selling down will come soon"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 11:50 AM","GooShen","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 11:53 AM","abundance8","time to buy even more! drop sumore, buy sumore!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 12:07 PM","GooShen","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 12:20 PM","GooShen","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 1:26 PM","Ninja _07","Hahahahahaha.. those who bought high kena trap"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 1:39 PM","vanbasten9","Get out now"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 2:49 PM","GooShen","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 2:55 PM","srigala","Relax la. Price correction only. Look at DNEX now lol. Flying high woi"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 2:56 PM","srigala","Reason why dropping like crazy recently due to EPF dumping. Need money for isinar. No need to panic"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 4:28 PM","joseph","yesterday nasdaq +495 because tesla +19%"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 4:29 PM","joseph","tonight tesla drop 10% nasdaq red ?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 10, 2021 4:33 PM","Somebody33","https://www.theedgemarkets.com/article/bursalisted-tech-stocks-after-n..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 8:55 AM","GooShen","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 8:56 AM","bgt9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 9:09 AM","GooShen","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 10:56 AM","Donator","last time i saw gooshen call sell tis stock when RM2++ then it become RM3++, now call sell again at RM3++, is it going to RM4++ soon?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 10:58 AM","yorkyork","Index will keep go higher due to recovery counter in top 30 index,2/3 top 30 index is recovering. Index don’t know how to see, don’t tell me u r shorterm player."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 11:08 AM","yorkyork","when index keep up, overall sentiment will be pull up."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 11:26 AM","srigala","This GooShen is full of bullshit. When his prediction is wrong, he disappeared. LOL"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 12:10 PM","GooShen","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 12:37 PM","yorkyork","胜利的味道"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 2:52 PM","Investoinvest","Just hld, minimum hit 4.5"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 3:27 PM","JeffSuper","3cnts drop quite normal what..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 4:30 PM","GooShen","3.75 drop to 3.13 now, normal ar?
My heavy weighted stock shoot up high high wor"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 5:31 PM","loneranger3211","Gooshen very happy today :) because he finally can tease you all :)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 6:09 PM","Anaksarawak","Hahaha..ya..u are right.. monkey tease all of us"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 6:58 PM","Investoinvest","Process not important, end day result more important. Wait December 2021 those believe in inari laugh kao him back"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 7:30 PM","SuperPanda","bought 3.13 today, tomorrow morning can queue sell 3.23 if wanna short trade"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 7:31 PM","Anaksarawak","Yes we laugh him back.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 9:44 PM","yorkyork","All don’t know apple events this month 23?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=827","Mar 11, 2021 9:56 PM","Philan008","Thank you EPF, KWP for pressing down price for my collection"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 11, 2021 10:08 PM","vanbasten9","Nasdaqv surge. Tomorrow inari cw rocket up. Good luck"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 11, 2021 11:25 PM","Willtolive","Why darling Inari red?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 11, 2021 11:26 PM","Mabel","Great...
Let see if it can fly tomorrow
Meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 4:48 AM","Gooshenlover","5.00 on the track"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 7:40 AM","SinHuat","Ya ya Huat lor Inali can do it"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 8:33 AM","superthunder","Today should hit back 3.3"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 8:38 AM","ratha52","the company has a unique type of innovation to go forward. collect on weakness."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 8:53 AM","bgt9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 9:20 AM","Dragon88","current price looks like a bargain. Now or never"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 9:31 AM","GooShen","Nothing surprise
Price weak, already a week, today price still unable break through 3.23
Next week gonna suffer again
I ready to action below 3.00"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 9:46 AM","Untitled","Hahahhahhhahhahahahahhahhahhahhhhahhahahahhahahahhhhahahahahahahahahahahahahahahahahahahahahahahahahabhahahahahahahhahahahahaah
Wait some more lah.
Hahahahahahahhahhahhahahahahahahahahahahahahahah"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 10:35 AM","Trader258","Goo Shen, this share counter dislike you or something? It went down to RM3.02 and came back up again."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 10:55 AM","GooShen","Told you right ? Price now drop from 3.24 to 3.19
Fake rebound is so obvious
I can wait, let me show you what is buy low sell high
I am almost done with dnix"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 11:07 AM","cross9999","Sold at 1.4 now wanting to buy at 3, buy low sell high ????
Hahhahahahahhahahahahhahahhahahahhahahahahhahahahahhahahahahhahahhahahahahhahahahhahahahhahahahahahhahahahhahahahahhahahahhahahahahhahahahhah"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 11:38 AM","Trader258","Goo Shen, is that true that you sold at RM1.40 and now wants to buy at around RM3.00??"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 11:49 AM","Untitled","This fella Maths damn chialat. How you pass Standard 5? Low and high also don't know."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 11:56 AM","JeffSuper","Wait u at Rm3.30 soon"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 12:00 PM","yorkyork","he say he want buy 0.50."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 12:09 PM","GooShen","3.23 is super resistance
Must avoid now"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 12:27 PM","justaikanbilis","@GooShen hello my old friend. How are you? Aiyooo, why not yet enter at RM3.0X, still not too late. Later we can eat inari shushi together laaa.
Thank you also help push my DNEX :)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 12:47 PM","Gaogaolat","。。。。luckly buy some price 3.09.!!!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 12:48 PM","Gaogaolat","today sell can earn rm300 got free lunch and dinner 1 week ady."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 1:55 PM","Anaksarawak","Always come here talk cock...not shame meh..? Kikiki"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 1:55 PM","Anaksarawak","LoL....sell 1.40 buy 3.....genius..hahaha"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 1:57 PM","Anaksarawak","Dnex i buy 0.38 ... thanks @gugushen help me to push..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 1:58 PM","Anaksarawak","When gugushen say down..thn inari up..
When gugushen say up..also up..
Magic...kikikiki"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 2:05 PM","yorkyork","lol 1.40 he sell ? omg hahaha"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 2:06 PM","yorkyork","him damn power sia. haha"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 2:19 PM","GooShen","wow group bang excellent GooShen
No need talk much, next week you know
Black Friday for USA market, next week you will taste it
Later when big boys sell down you don’t cry father cry mother"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 2:50 PM","GooShen","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 3:43 PM","GooShen","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 4:28 PM","Beast3","Lol gugushen..
Proven herself. Loled"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 5:21 PM","Trainspotter","Those who miss the boat, come out say hihi
Tell us what it feel like"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 12, 2021 5:58 PM","loneranger3211","I just feel like laughing. GooGoo Shen you are the legend! Never give up. hahaha"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 13, 2021 1:19 AM","Mabel","Nice Green
This is one the 5G theme counter mah..
If drop just collect lah
Meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 13, 2021 8:34 AM","monkeyfrombehind","Gooshen? More like Gooshit"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 13, 2021 9:25 AM","Pington10","Patient name: Gooshen
Situation : Sold Inari at RM1.40, not able to buy back since then
Diagnosis : Highly delusional"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 13, 2021 11:04 AM","gohkimhock","I trust Inari more than those oil and gas companies.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 13, 2021 12:56 PM","Sunflower01","can be wrong or right......"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 13, 2021 1:00 PM","DreamEmperor","good volume"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 13, 2021 1:01 PM","DreamEmperor","got interesting story aah"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 13, 2021 7:28 PM","Anaksarawak","Actually gugushen hope can collect cheap price from inari... that why always come here talk cock talk gugu"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 14, 2021 10:20 AM","stockraider","Yes inari is a growth company in technology sector something like gloves company in health sector loh...!!
Insas is a wealth creation company holding rm 2 billion worth of inari share compare to insas mkt cap of only rm 603m mah...!!
Do u notice of INSAS huge margin of safety or not leh ??
So if u invest in insas, u have both huge margin of safety of insas & huge earnings growth thru inari mah...!!
Remember if u hold 1000 shares of insas is equivalent u hold 840 shares of inari mah!
Lu tau boh ??
Posted by Ny036 > Mar 14, 2021 10:02 AM | Report Abuse
this stock price pattern almost similar to inari. inari a better growth company?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 14, 2021 10:26 AM","stockraider","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 14, 2021 10:54 AM","GL8888","Too late to go in now?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=828","Mar 14, 2021 11:12 AM","stockraider","WHY U NEED TO BELIEVE IN INSAS LIKE RAIDER LEH ??
BCOS THE INSIDERS & DIRECTORS ARE BUYING MAH....!!
Changes in Director's Interest (Section 219 of CA 2016)
INSAS BERHAD
Information Compiled By KLSE
Particulars of Director
Name DATO' WONG GIAN KUI
Descriptions(Class) Ordinary shares
Details of changes
No
Date of change
No of securities
Type of transaction
Nature of Interest
1
29/01/2021
250,000
Acquired
Direct Interest
Name of registered holder Dato' Wong Gian Kui
Description of ""Others"" Type of Transaction
Consideration (if any)
Circumstances by reason of which change has occurred Acquisition in the open market
Nature of interest Direct Interest
Total no of securities after change
Direct (units) 462,160
Direct (%) 0.070
Indirect/deemed interest (units) 136,000
Indirect/deemed interest (%) 0.020
Date of notice 02/02/2021
Date notice received by Listed Issuer 02/02/2021
Remarks :
This announcement also serves as an announcement pursuant to Chapter 14 of the Main Market Listing Requirements of Bursa Malaysia Securities Berhad."
