"maybank_url_link","maybank_url_date_date","maybank_url_date_user","maybank_url_date_comments"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 11, 2019 6:14 PM","freddiehero","klsi 1664"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 11, 2019 6:15 PM","freddiehero","unhealthy"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 11, 2019 6:15 PM","freddiehero","1600 on my way"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 12, 2019 12:00 PM","masterus","The central banks of states have long maintained their gold and other monetary reserves in the U.S. and UK. Perhaps the approach seemed logical in 1945; however, the U.S. and UK orchestrated 1953 coup d’état against Mohammad Mosaddegh, Iran’s prime minister, who nationalized Iran’s oil, and the Iranian revolution of 1979 which led to overthrow of the Shah, the American courts blocked Iran’s assets in the U.S. The movements showed that the IMF is an arm of the U.S. Department of State and the Pentagon. In today’s global politics, international finance and foreign investment have become leverage against nations who won’t bow down to U..S policies.
Lately, foreign countries are apprehensive about their gold holdings in the U.S. They know full well that their assets can be blocked unilaterally by the U.S. if Washington’s interests are threatened. That is why in 2017, Germany decided to repatriate half of its gold reserves from the U.S. The U.S. authorities have considered the act an insult to their own civilized state.
Now, it’s Venezuela’s turn. The country called on the Bank of England to return $1.2 billion of its reserved gold to repair the economy, which has been hurting by the American sanctions.
The Bank of England, however, froze Venezuelan gold asset following Mike Pompeo United States Secretary of State and Bolton’s instruction. Bloomberg wrote that the U.S. handed control of Venezuela’s bank accounts in the U.S. to the opposition leader Juan Guaido to have a better chance to control the self-claimed government."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 14, 2019 8:28 AM","masterus","U.S. dollar drops amid rising sterling
Source: Xinhua| 2019-03-14 05:32:48|
NEW YORK, March 13 (Xinhua) -- U.S. dollar fell in late trading on Wednesday, amid big gains in the British pound.
British lawmakers voted by a margin of 43 to confirm their decision to reject any no deal Brexit on Wednesday.
In late New York trading, the euro was up to 1.1329 U.S. dollars from 1.1296 dollars in the previous session, and the British pound rose to 1.3217 dollars from 1.3084 dollars in the previous session. The Australian dollar was up to 0.7090 dollar from 0.7087 dollar.
The U.S. dollar bought 111.03 Japanese yen, lower than 111.27 Japanese yen of the previous session. The U.S. dollar was down to 1.0032 Swiss francs from 1.0069 Swiss francs, and it decreased to 1.3303 Canadian dollars from 1.3362 Canadian dollars.
Copyright © 2000-2019 XINHUANET.com All rights reserved."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 15, 2019 11:57 AM","Anti_banker","Ask thiefs/robbers they said they do right things if not caught."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 15, 2019 12:01 PM","Anti_banker","Why robbers steal if no monetary rewards? How abt bankers who do con job?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 15, 2019 3:04 PM","newinvestor17","Trade cautiously in any counters guys. Dont simply buy and gamble away hard earned money.
Most importantly, dont get over influenced by the analysis carried out by Jaya. Jaya has been good at spreading fake news and twisting stories as a means of getting people to buy into a particular counter just because his holding it.
I3 has just banned him for about a week but his dupe accounts are still running aimlessly in this forum"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 20, 2019 5:07 AM","chamlo","Guan Eng tells banks to be more flexible with lending arrangements
https://www.theedgemarkets.com/article/guan-eng-tells-banks-be-more-fl..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 20, 2019 6:30 AM","zhen wei & JP","Professional legal ah long no best rates .... Businesses increase price, living cost up ~.~ no eye see chopboard.
Now is banker choose client."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 20, 2019 2:38 PM","JayC","when announcing dividend details?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 21, 2019 7:24 AM","jasontangkap","bank all big sharks, where got mercy to lenders."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 21, 2019 11:33 AM","NESARAJAH1","Sharp drop in share price"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 21, 2019 11:49 AM","ZeaXG","Apa telor berlaku? :O"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 21, 2019 12:27 PM","luckyparit","all bank counter drop!!! what happen???"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 21, 2019 12:29 PM","Iamyou","Market expecting BNM to announce cut rate soon."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 21, 2019 12:39 PM","zerocool7199","What happen to banking sector?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 21, 2019 12:44 PM","nckcm","Cut lending rates?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=174","Mar 21, 2019 12:54 PM","wkl318","At about 11am there were simultaneous steep falls in maybank, public bank, hong leong bank, ammb bank .... but not cimb bank which already had steep fall on Monday 11/3/19. So obviously this is a planned attack. Such a simultaneous attack had happened a few years ago and later prices recovered. So stay calm. Think hard before selling as if there is a sharp price recovery you can be left behind."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 1:24 PM","tehka","what the telor just happened?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 1:29 PM","Fabien _the efficient capital allocator","after Invest Malaysia forum, foreign investors run instead of investing. pun intended. lol"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 1:40 PM","Weeyaa","omg... our finance minister so smart... tq lGE"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 2:11 PM","tehka","fast fast buy klci calls can expect a rebound, other region up."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 2:13 PM","nckcm","One life time opportunity to collect !!!!"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 2:36 PM","Vulture123","FM must always be extra careful when speaking or issuing out Statements. It is very sensitive in a volatile financial market environment."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 2:37 PM","Ktong","hmm really because of that windfall tax statement ya"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 2:38 PM","stockraider","Stupid LGE go n fly kite....always carry balls n plp....talking rubbish without thinking loh....!!"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 2:41 PM","Leverage","...the government has no intention to impose windfall taxes on banks in Malaysia, hence, these financial institutions can be more flexible in their lending arrangements.
https://www.theedgemarkets.com/article/guan-eng-clarifies-bank-windfal..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 2:45 PM","stockraider","The way this govt talk is like making monies is a crime loh...!!
How the bank can lend leh ??
When borrower are heavy in debts and their income borrow leh ??
U must get the bank to lend to the deserving n not simply lend mah ??
Msia public is the highest household debtors in ASEAN mah....!!
This LGE very stupid loh....!!"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 2:52 PM","stockraider",""
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 3:06 PM","tehka","bo pian loh.. raider must know loh, this LGE.. is become opposition for how many years, now suddenly must become gomen... brain haven't click yet loh.. must give some time"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 3:12 PM","888newbie","LGE forgot he is a minister now."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 3:14 PM","yctee","He is a book keeper lah"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 4:06 PM","saburo11","stupid LIM GONE END did it again..crony can easy ride banking sector maa.."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 5:08 PM","JayC","drop not too bad compared to other blue chip counters."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 21, 2019 10:04 PM","newbie5354_","sifus can major shareholders request loan from banks for shares that has dropped a lot past few years come under LGE ruling? stockraider eg can Shahril Shamsuddin borrow money to privatise SapNrg?
stockraider WHY THESE JOKER LGE ALWAYS TALKCOCK AND EVERYTIME WANTS TO RETRACT LEH ?
Guan Eng clarifies bank windfall tax remark
TheEdgeThu, Mar 21, 2019 - 32 minutes ago
KUALA LUMPUR (March 21): Finance Minister Lim Guan Eng clarified today that the government has no intention to impose windfall taxes on banks in Malaysia, hence, these financial institutions can be more flexible in their lending arrangements.
Lim, who was speaking at a press conference in Parliament today, was clarifying his remarks on Tuesday (March 19) at the Invest Malaysia Kuala Lumpur 2019 event where reporters quoted him as telling banks to ""be flexible, unless you prefer windfall tax"".
On Tuesday, Lim was quoted as saying in his keynote address: ""We want to ask the banks to be more flexible in their lending arrangement, because we got many complaints (about it). So, I think it's time for you to start lending or unless you prefer windfall taxes.""
Today, Lim told the media to look at the context when he was making the remark.
""If you look at the context of what I said, there is no intention, just that since we don't impose windfall taxes, we hope they can be more flexible in their lending arrangements since they are making so much money, share a bit,"" he said.
21/03/2019 2:52 PM"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 22, 2019 10:05 AM","Jaya","Buy"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 22, 2019 10:27 AM","Jaya","Very cheap so buy more"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 22, 2019 10:57 AM","JoshuaMS7","Market going to crash?? Why so many counters dropping??"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 22, 2019 11:07 AM","mkmike","Regional markets have been up for the last 2 days while our Bursa keeps going down south. KL Invest event is not helping at all coupled with the silly jest made by our FM."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 22, 2019 5:17 PM","葉維強","如果除息也算进。真的觉得可以多买一点。rm9都不到了"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 23, 2019 7:42 AM","Mizi1","Shopping time"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 24, 2019 1:27 PM","stockraider","If u believe what LGE says is false u buy mah....!!
Mkt unreasonably selloff mah....!!"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 25, 2019 10:22 AM","Jaya","Today bought cheap sale 9.23"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 25, 2019 10:50 PM","Mizi1","Q at 9.1, sapu"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 26, 2019 4:12 AM","Jaya","runningbear
Drop can get some more cheap sale bro
Got 32c dividend anyway
Just buy and keep"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 27, 2019 6:12 AM","Jaya","Time to go big here and avg up again"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 27, 2019 7:12 AM","Jaya","Then wait for drp"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 27, 2019 5:58 PM","madcow78","anyone experienced trade submission issue using Maybank?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 28, 2019 9:54 AM","chamlo","PH not good govn or worse than BN. At least can see lower OPR during BN days to lower cost of living."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 28, 2019 3:41 PM","Junichiro","BN is of course skillful. Funds were transferred to tax havens n then back to M'sia in the name of investment. So, it became foreign funds.
Instead of just investing directly to shore up the economy, it choose the tax haven way. We now know what happened.
U can run mighty budget deficits to create a bull run but, do we have the means? In the end, the huge debt will bring misery to us. Keynes proposed to run deficits during recessions n surplus during boom. But we kept running deficits during boom times."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 29, 2019 12:27 AM","Kc Teh","anyone going AGM, i am one of the 6141 holders with 7 shares xD"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 29, 2019 8:19 PM","zhen wei & JP","alot apply loan to invest in pnb. They have not seen this coming. a few rate hike pushed them into sideline. bank profit from those interest incurred."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Mar 30, 2019 2:13 AM","zhen wei & JP","Bn artistic movement.
Best option to remain OPR . Looking forward for another quarter."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=175","Apr 1, 2019 7:43 AM","masterus","The dollar hasn't lost its king status but its influence is surely wearing off. De-dollarization has already been in action for quite some time now as the global geopolitical space is divided into two camps, one who supports US currency as a global reserve tool and other ones are those that have turned their backs on the greenback.
Countries like China, Russia, Iran, India, and Turkey among others have taken steps towards ending the US dollar monopoly.
Now the dollar’s share in global central bank reserve is also taking a hit as it slumped to the lowest level since 2013 while Chinese yuan share has risen significantly.
According to the IMF’s Currency Composition of Official Foreign Exchange Reserves (COFER) for Q4 2018 report, the US currency’s share went down from 61.9% to 61.7% in the fourth quarter, marking the tenth decline in the past 12 quarters. Meanwhile, euro, yen, and yuan each gained the share in allocated reserves."
